feature,rank_shap,shap_importance,model
0_Wavelet energy_125000000.0Hz,19,0.7225058052525195,SVR
0_MFCC_10,20,0.5068089434007389,SVR
0_MFCC_9,21,0.4277695971885484,SVR
0_Wavelet entropy,22,0.2496932020084672,SVR
0_MFCC_0,23,0.187930787118133,SVR
0_Median diff,24,0.1199592535108848,SVR
0_ECDF Percentile_1,25,0.0426289558099365,SVR
0_MFCC_8,26,0.0386351731159726,SVR
0_LPCC_5,27,0.037343556481445,SVR
0_Fundamental frequency,28,0.0259151284873471,SVR
0_Entropy,29,0.0,SVR
0_Histogram mode,30,0.0,SVR
0_LPCC_1,31,0.0,SVR
0_Maximum frequency,32,0.0,SVR
0_LPCC_6,33,0.0,SVR
0_MFCC_4,34,0.0,SVR
0_Median absolute diff,35,0.0,SVR
0_Median frequency,36,0.0,SVR
0_Negative turning points,37,0.0,SVR
0_Neighbourhood peaks,38,0.0,SVR
0_Power bandwidth,39,0.0,SVR
0_Spectral roll-on,40,0.0,SVR
0_Spectral positive turning points,41,0.0,SVR
0_Zero crossing rate,42,0.0,SVR
0_Peak to peak distance,1,14.924570208101068,Random Forest
0_Spectral entropy,2,8.047889125567485,Random Forest
0_Absolute energy,3,6.634982529042008,Random Forest
0_Autocorrelation,4,5.744260758235244,Random Forest
0_Spectral variation,5,4.7245550738929145,Random Forest
0_Histogram mode,6,3.771504067615111,Random Forest
0_Entropy,7,3.76239063054466,Random Forest
0_Interquartile range,8,3.662616682095516,Random Forest
0_Wavelet energy_125000000.0Hz,9,3.647043495867278,Random Forest
0_MFCC_11,10,2.4509721396510185,Random Forest
0_Wavelet absolute mean_125000000.0Hz,11,2.2585979693380804,Random Forest
0_ECDF Percentile_0,12,2.056869926913331,Random Forest
0_Slope,13,1.5332361048084373,Random Forest
0_Mean diff,14,1.0380198632949342,Random Forest
0_MFCC_0,15,0.9849679244159412,Random Forest
0_Median frequency,16,0.9817817439573508,Random Forest
0_LPCC_0,17,0.9780736644751704,Random Forest
0_Wavelet entropy,18,0.9668672242404424,Random Forest
0_MFCC_9,19,0.9295597747465284,Random Forest
0_Wavelet absolute mean_27777777.78Hz,20,0.6829545273013724,Random Forest
0_MFCC_8,21,0.6096393766188064,Random Forest
0_Fundamental frequency,22,0.5929924563231567,Random Forest
0_MFCC_10,23,0.4473402934317941,Random Forest
0_Max,24,0.4224481518292489,Random Forest
0_ECDF Percentile_1,25,0.4012967504380116,Random Forest
0_Spectral decrease,26,0.3702972454252342,Random Forest
0_Median,27,0.3528280387540037,Random Forest
0_LPCC_5,28,0.3508035060232505,Random Forest
0_MFCC_5,29,0.3189767128646374,Random Forest
0_LPCC_6,30,0.3085665282508358,Random Forest
0_LPCC_1,31,0.2966181176631089,Random Forest
0_Maximum frequency,32,0.2798299852104237,Random Forest
0_Zero crossing rate,33,0.2346174092363565,Random Forest
0_Mean,34,0.2252236212342977,Random Forest
0_Spectral positive turning points,35,0.1312465310650566,Random Forest
0_MFCC_4,36,0.1276178432745238,Random Forest
0_Spectral roll-on,37,0.0707786306162675,Random Forest
0_Median absolute diff,38,0.0569505104340613,Random Forest
0_Negative turning points,39,0.0493640675147064,Random Forest
0_Power bandwidth,40,0.0088773093839486,Random Forest
0_Neighbourhood peaks,41,0.0013244901066025,Random Forest
0_Median diff,42,0.0,Random Forest
0_Maximum frequency,1,27785375.0546687,Bayesian Ridge
0_Median frequency,2,3408159.566771495,Bayesian Ridge
0_Fundamental frequency,3,3267162.24193168,Bayesian Ridge
0_Power bandwidth,4,1603399.9312407682,Bayesian Ridge
0_Spectral roll-on,5,1571401.839825201,Bayesian Ridge
0_MFCC_4,6,1412.440326440348,Bayesian Ridge
0_MFCC_11,7,1297.728526033955,Bayesian Ridge
0_MFCC_5,8,1177.7715407572375,Bayesian Ridge
0_MFCC_9,9,1129.028818333284,Bayesian Ridge
0_MFCC_8,10,322.95716659174195,Bayesian Ridge
0_MFCC_10,11,254.48076618542927,Bayesian Ridge
0_MFCC_0,12,244.91906103061967,Bayesian Ridge
0_Autocorrelation,13,6.69643165454832,Bayesian Ridge
0_Peak to peak distance,14,6.385836345351924,Bayesian Ridge
0_Spectral decrease,15,5.369619602753968,Bayesian Ridge
0_Spectral positive turning points,16,4.925032863006376,Bayesian Ridge
0_ECDF Percentile_0,17,3.178665991877661,Bayesian Ridge
0_ECDF Percentile_1,18,2.7869782322350987,Bayesian Ridge
0_Max,19,1.8417184012081569,Bayesian Ridge
0_Mean,20,1.6165171702021808,Bayesian Ridge
0_Interquartile range,21,1.176347947723879,Bayesian Ridge
0_Median,22,0.9394451780209324,Bayesian Ridge
0_Zero crossing rate,23,0.611258347102337,Bayesian Ridge
0_Negative turning points,24,0.3359643440821864,Bayesian Ridge
0_Wavelet absolute mean_27777777.78Hz,25,0.2090293912929417,Bayesian Ridge
0_Absolute energy,26,0.1935996459254888,Bayesian Ridge
0_Spectral entropy,27,0.1685557700645768,Bayesian Ridge
0_Histogram mode,28,0.1408058818701434,Bayesian Ridge
0_Spectral variation,29,0.1276010067702513,Bayesian Ridge
0_Entropy,30,0.0969305197956683,Bayesian Ridge
0_Wavelet energy_125000000.0Hz,31,0.0497760614395735,Bayesian Ridge
0_LPCC_0,32,0.0472643714240906,Bayesian Ridge
0_Wavelet entropy,33,0.0215271013029495,Bayesian Ridge
0_Neighbourhood peaks,34,0.0162843458221544,Bayesian Ridge
0_LPCC_6,35,0.0130944327665227,Bayesian Ridge
0_Slope,36,0.0102934125565978,Bayesian Ridge
0_Mean diff,37,0.010191779967271,Bayesian Ridge
0_LPCC_5,38,0.0072858471890829,Bayesian Ridge
0_Wavelet absolute mean_125000000.0Hz,39,0.0048744545274868,Bayesian Ridge
0_LPCC_1,40,0.0014289316193899,Bayesian Ridge
0_Median absolute diff,41,0.0003528414620745,Bayesian Ridge
0_Median diff,42,0.0001736451723999,Bayesian Ridge
0_Peak to peak distance,1,30.337245378188182,XGBoost
0_Spectral entropy,2,17.92067859923455,XGBoost
0_Autocorrelation,3,12.288972437641211,XGBoost
0_Absolute energy,4,4.025031615805469,XGBoost
0_Entropy,5,3.43276997111148,XGBoost
0_Spectral variation,6,2.553946385764774,XGBoost
0_Mean diff,7,2.0330255058823155,XGBoost
0_Interquartile range,8,1.8770277904708552,XGBoost
0_Slope,9,1.312829310919655,XGBoost
0_LPCC_0,10,1.136367006425062,XGBoost
0_Fundamental frequency,11,1.1318952881286537,XGBoost
0_Histogram mode,12,0.936454584712846,XGBoost
0_Wavelet absolute mean_125000000.0Hz,13,0.9216911149568388,XGBoost
0_MFCC_11,14,0.7092883201375605,XGBoost
0_MFCC_5,15,0.6743231749820212,XGBoost
0_ECDF Percentile_0,16,0.6561277655279883,XGBoost
0_MFCC_4,17,0.488283576423054,XGBoost
0_Wavelet entropy,18,0.4172036992738021,XGBoost
0_Spectral positive turning points,19,0.4012898498553782,XGBoost
0_MFCC_10,20,0.355806367525893,XGBoost
0_LPCC_1,21,0.3453592604247232,XGBoost
0_Wavelet energy_125000000.0Hz,22,0.3441469790356853,XGBoost
0_Median,23,0.335571195571373,XGBoost
0_Max,24,0.3304183241263031,XGBoost
0_LPCC_6,25,0.30088329559428,XGBoost
0_Median frequency,26,0.2736491409391166,XGBoost
0_MFCC_8,27,0.2577776211563498,XGBoost
0_MFCC_9,28,0.2287926582818229,XGBoost
0_MFCC_0,29,0.2197055094108606,XGBoost
0_Spectral decrease,30,0.2166217461708312,XGBoost
0_Mean,31,0.2024328549650186,XGBoost
0_Negative turning points,32,0.1975081832253219,XGBoost
0_ECDF Percentile_1,33,0.1745168335000674,XGBoost
0_Neighbourhood peaks,34,0.1397396934344743,XGBoost
0_Wavelet absolute mean_27777777.78Hz,35,0.1377151308252166,XGBoost
0_Maximum frequency,36,0.1158034227165703,XGBoost
0_LPCC_5,37,0.0936641461184248,XGBoost
0_Median diff,38,0.0330410615940888,XGBoost
0_Median absolute diff,39,0.0311848769769072,XGBoost
0_Zero crossing rate,40,0.0231628039973477,XGBoost
0_Power bandwidth,41,0.0,XGBoost
0_Spectral roll-on,42,0.0,XGBoost
0_Spectral decrease,1,11.295412982590577,SVR
0_LPCC_0,2,9.395306109017064,SVR
0_Peak to peak distance,3,9.334406850125363,SVR
0_Spectral variation,4,8.517862507527783,SVR
0_Interquartile range,5,8.449754488864592,SVR
0_Spectral entropy,6,7.606204671828269,SVR
0_Wavelet absolute mean_27777777.78Hz,7,7.521929775712119,SVR
0_ECDF Percentile_0,8,7.334058147618307,SVR
0_Mean diff,9,6.92358469265999,SVR
0_Median,10,6.731390836938365,SVR
0_Absolute energy,11,6.51968244749112,SVR
0_MFCC_11,12,4.209908215111236,SVR
0_Slope,13,3.630216141066291,SVR
0_Wavelet absolute mean_125000000.0Hz,14,3.0397707161473733,SVR
0_Max,15,2.9164510079630355,SVR
0_Mean,16,2.393222563986548,SVR
0_Autocorrelation,17,2.382670900585185,SVR
0_MFCC_5,18,1.977438842701284,SVR
0_Wavelet energy_125000000.0Hz,19,0.7407664276243069,SVR
0_MFCC_9,20,0.7290262865626699,SVR
0_Wavelet entropy,21,0.1884429277379272,SVR
0_Maximum frequency,22,0.1728294581465813,SVR
0_LPCC_5,23,0.1672312199879084,SVR
0_MFCC_10,24,0.159124948069137,SVR
0_ECDF Percentile_1,25,0.1355492056851989,SVR
0_MFCC_0,26,0.0969013784058721,SVR
0_LPCC_1,27,0.0,SVR
0_Histogram mode,28,0.0,SVR
0_Entropy,29,0.0,SVR
0_Fundamental frequency,30,0.0,SVR
0_LPCC_6,31,0.0,SVR
0_Median absolute diff,32,0.0,SVR
0_MFCC_4,33,0.0,SVR
0_MFCC_8,34,0.0,SVR
0_Median diff,35,0.0,SVR
0_Median frequency,36,0.0,SVR
0_Negative turning points,37,0.0,SVR
0_Neighbourhood peaks,38,0.0,SVR
0_Power bandwidth,39,0.0,SVR
0_Spectral roll-on,40,0.0,SVR
0_Spectral positive turning points,41,0.0,SVR
0_Zero crossing rate,42,0.0,SVR
0_Peak to peak distance,1,15.13746656235378,Random Forest
0_Spectral entropy,2,7.899385742918968,Random Forest
0_Absolute energy,3,6.101819799079963,Random Forest
0_Spectral variation,4,5.411833342931039,Random Forest
0_Autocorrelation,5,5.187932754368026,Random Forest
0_Interquartile range,6,4.41183784837868,Random Forest
0_Entropy,7,4.328169586469254,Random Forest
0_Wavelet energy_125000000.0Hz,8,3.413009868919749,Random Forest
0_Histogram mode,9,3.0644238443071403,Random Forest
0_ECDF Percentile_0,10,3.0095683306823844,Random Forest
0_Wavelet absolute mean_125000000.0Hz,11,2.6548651139304784,Random Forest
0_MFCC_11,12,1.686390147787021,Random Forest
0_Mean diff,13,1.1656863891375635,Random Forest
0_Wavelet absolute mean_27777777.78Hz,14,1.15012790750113,Random Forest
0_Fundamental frequency,15,1.1186187522033229,Random Forest
0_LPCC_0,16,1.1066302216046917,Random Forest
0_Slope,17,1.048785995775776,Random Forest
0_MFCC_9,18,0.8258583009191519,Random Forest
0_ECDF Percentile_1,19,0.8136038980327585,Random Forest
0_MFCC_0,20,0.7392573418952915,Random Forest
0_Wavelet entropy,21,0.6780903158335017,Random Forest
0_Median frequency,22,0.6744376357641382,Random Forest
0_MFCC_8,23,0.5588714783049268,Random Forest
0_MFCC_10,24,0.5410522686937806,Random Forest
0_MFCC_5,25,0.5363685316857726,Random Forest
0_Max,26,0.4721977812312233,Random Forest
0_Median,27,0.432178151179815,Random Forest
0_Maximum frequency,28,0.3516416023742718,Random Forest
0_Spectral decrease,29,0.3465479191424983,Random Forest
0_Zero crossing rate,30,0.3254520658363471,Random Forest
0_LPCC_6,31,0.2740629677780322,Random Forest
0_Mean,32,0.2587740719288101,Random Forest
0_LPCC_1,33,0.2377011722601834,Random Forest
0_LPCC_5,34,0.2221527353616082,Random Forest
0_MFCC_4,35,0.1134980708186339,Random Forest
0_Spectral positive turning points,36,0.0798849423222205,Random Forest
0_Negative turning points,37,0.0561057915661949,Random Forest
0_Power bandwidth,38,0.0237739887092262,Random Forest
0_Spectral roll-on,39,0.0237221259271105,Random Forest
0_Median absolute diff,40,0.0162865709276559,Random Forest
0_Neighbourhood peaks,41,0.004087709037587,Random Forest
0_Median diff,42,0.0,Random Forest
0_Maximum frequency,1,208190778.9957987,Bayesian Ridge
0_Median frequency,2,4117410.87117418,Bayesian Ridge
0_Power bandwidth,3,1439277.652250877,Bayesian Ridge
0_Fundamental frequency,4,1388633.7232700991,Bayesian Ridge
0_Spectral roll-on,5,906123.083733597,Bayesian Ridge
0_MFCC_11,6,1548.6479408503883,Bayesian Ridge
0_MFCC_4,7,1058.567863349985,Bayesian Ridge
0_MFCC_5,8,910.293530089506,Bayesian Ridge
0_MFCC_9,9,801.5652115671675,Bayesian Ridge
0_MFCC_8,10,359.6299353810503,Bayesian Ridge
0_MFCC_0,11,209.14344251877824,Bayesian Ridge
0_MFCC_10,12,37.412192538503135,Bayesian Ridge
0_Absolute energy,13,24.022613324201544,Bayesian Ridge
0_Spectral decrease,14,7.394498844383952,Bayesian Ridge
0_Peak to peak distance,15,6.659166336413276,Bayesian Ridge
0_Autocorrelation,16,6.454342519650181,Bayesian Ridge
0_Spectral positive turning points,17,4.4266534358683165,Bayesian Ridge
0_ECDF Percentile_0,18,2.87549367318047,Bayesian Ridge
0_Max,19,2.333210816345641,Bayesian Ridge
0_Mean,20,2.1241633196743632,Bayesian Ridge
0_ECDF Percentile_1,21,1.614287583243721,Bayesian Ridge
0_Zero crossing rate,22,0.829281891725169,Bayesian Ridge
0_Median,23,0.6923840615982674,Bayesian Ridge
0_Spectral variation,24,0.4450812582232465,Bayesian Ridge
0_Negative turning points,25,0.4009218800134587,Bayesian Ridge
0_Wavelet absolute mean_27777777.78Hz,26,0.2308114208437483,Bayesian Ridge
0_Neighbourhood peaks,27,0.1635947305272938,Bayesian Ridge
0_LPCC_0,28,0.1492937188855903,Bayesian Ridge
0_Spectral entropy,29,0.1220488817833505,Bayesian Ridge
0_Entropy,30,0.0994509818607139,Bayesian Ridge
0_Histogram mode,31,0.0886229558753014,Bayesian Ridge
0_LPCC_5,32,0.0594984820146869,Bayesian Ridge
0_Wavelet energy_125000000.0Hz,33,0.0410316804753034,Bayesian Ridge
0_Interquartile range,34,0.0250332366871305,Bayesian Ridge
0_Wavelet entropy,35,0.0155600918962695,Bayesian Ridge
0_Mean diff,36,0.0128463396336426,Bayesian Ridge
0_LPCC_1,37,0.0105440303317025,Bayesian Ridge
0_LPCC_6,38,0.0104652457916855,Bayesian Ridge
0_Slope,39,0.0096769953656438,Bayesian Ridge
0_Wavelet absolute mean_125000000.0Hz,40,0.0004514017887742,Bayesian Ridge
0_Median absolute diff,41,0.0003562697076728,Bayesian Ridge
0_Median diff,42,0.0,Bayesian Ridge
0_Peak to peak distance,1,30.07804993186667,XGBoost
0_Spectral entropy,2,19.23235768699838,XGBoost
0_Autocorrelation,3,12.618295721007636,XGBoost
0_Spectral variation,4,4.509098535687973,XGBoost
0_Entropy,5,4.011417769639878,XGBoost
0_Interquartile range,6,2.8952968695952235,XGBoost
0_Absolute energy,7,2.521695452147287,XGBoost
0_Mean diff,8,1.396442743015041,XGBoost
0_MFCC_8,9,1.0845552991189062,XGBoost
0_Fundamental frequency,10,1.060096959551175,XGBoost
0_Histogram mode,11,1.0293058760081104,XGBoost
0_Wavelet energy_125000000.0Hz,12,1.0202985344798616,XGBoost
0_Slope,13,0.9990312640197416,XGBoost
0_LPCC_0,14,0.8990925564820879,XGBoost
0_MFCC_11,15,0.8776919506716232,XGBoost
0_MFCC_10,16,0.7625830728617805,XGBoost
0_Max,17,0.7490648868971193,XGBoost
0_MFCC_4,18,0.7424423067131858,XGBoost
0_Wavelet absolute mean_125000000.0Hz,19,0.7229998073959104,XGBoost
0_MFCC_5,20,0.6633014079239141,XGBoost
0_LPCC_6,21,0.606538182967063,XGBoost
0_Median,22,0.538031685625203,XGBoost
0_Wavelet entropy,23,0.5172377404908339,XGBoost
0_ECDF Percentile_0,24,0.4587636359963567,XGBoost
0_MFCC_9,25,0.4282641252217891,XGBoost
0_LPCC_5,26,0.4279693490845462,XGBoost
0_Maximum frequency,27,0.3043535558423027,XGBoost
0_ECDF Percentile_1,28,0.2847592790274569,XGBoost
0_Spectral decrease,29,0.2786330963733294,XGBoost
0_Median frequency,30,0.2675704566895961,XGBoost
0_Mean,31,0.2632317925835959,XGBoost
0_LPCC_1,32,0.2526702613327031,XGBoost
0_Spectral positive turning points,33,0.2128609984020392,XGBoost
0_MFCC_0,34,0.1955283380128443,XGBoost
0_Wavelet absolute mean_27777777.78Hz,35,0.1663045496191829,XGBoost
0_Negative turning points,36,0.124098369395857,XGBoost
0_Neighbourhood peaks,37,0.1110548665865634,XGBoost
0_Median absolute diff,38,0.0809534084210792,XGBoost
0_Zero crossing rate,39,0.0484840814795344,XGBoost
0_Median diff,40,0.0,XGBoost
0_Power bandwidth,41,0.0,XGBoost
0_Spectral roll-on,42,0.0,XGBoost
0_Peak to peak distance,1,12.473436725791863,SVR
0_ECDF Percentile_0,2,10.307924525360704,SVR
0_Absolute energy,3,10.21814084839311,SVR
0_Interquartile range,4,9.855195929645712,SVR
0_Spectral entropy,5,9.484967016693483,SVR
0_Spectral decrease,6,9.16860222922025,SVR
0_Spectral variation,7,8.16555881218972,SVR
0_Median,8,7.916961919386038,SVR
0_Mean diff,9,7.784582274809878,SVR
0_Wavelet absolute mean_27777777.78Hz,10,7.635090442564606,SVR
0_LPCC_0,11,6.722399549115036,SVR
0_Slope,12,4.459681026851868,SVR
0_MFCC_11,13,4.122653459168041,SVR
0_Max,14,3.51090431130718,SVR
0_MFCC_5,15,3.304279298988906,SVR
0_Autocorrelation,16,2.138783549025204,SVR
0_Maximum frequency,17,1.74607628424964,SVR
0_Wavelet absolute mean_125000000.0Hz,18,1.4192990449805647,SVR
0_Mean,19,0.829255783571615,SVR
0_MFCC_9,20,0.574062656776571,SVR
0_Wavelet energy_125000000.0Hz,21,0.234060063649299,SVR
0_MFCC_8,22,0.2247974880476619,SVR
0_Wavelet entropy,23,0.0990269666396275,SVR
0_LPCC_5,24,0.0425108648590048,SVR
0_MFCC_0,25,0.0373584009661355,SVR
0_LPCC_6,26,0.0275626523023736,SVR
0_Fundamental frequency,27,0.0270851116618835,SVR
0_ECDF Percentile_1,28,0.0132644509551715,SVR
0_Entropy,29,0.0,SVR
0_Histogram mode,30,0.0,SVR
0_LPCC_1,31,0.0,SVR
0_Median absolute diff,32,0.0,SVR
0_MFCC_10,33,0.0,SVR
0_MFCC_4,34,0.0,SVR
0_Median diff,35,0.0,SVR
0_Median frequency,36,0.0,SVR
0_Negative turning points,37,0.0,SVR
0_Neighbourhood peaks,38,0.0,SVR
0_Power bandwidth,39,0.0,SVR
0_Spectral roll-on,40,0.0,SVR
0_Spectral positive turning points,41,0.0,SVR
0_Zero crossing rate,42,0.0,SVR
0_Peak to peak distance,1,18.08182870420085,Random Forest
0_Spectral entropy,2,7.577791414891183,Random Forest
0_Absolute energy,3,7.058353178335836,Random Forest
0_Interquartile range,4,5.9643957872814495,Random Forest
0_Autocorrelation,5,5.743103476063202,Random Forest
0_Spectral variation,6,4.985969546242741,Random Forest
0_Entropy,7,4.088262700249846,Random Forest
0_ECDF Percentile_0,8,2.9876207872484493,Random Forest
0_Wavelet absolute mean_125000000.0Hz,9,2.9783079791829934,Random Forest
0_Histogram mode,10,2.960957665413991,Random Forest
0_Wavelet energy_125000000.0Hz,11,2.756518376289495,Random Forest
0_Wavelet absolute mean_27777777.78Hz,12,1.7196631754291245,Random Forest
0_MFCC_11,13,1.7137555480965565,Random Forest
0_MFCC_9,14,1.1897644560888718,Random Forest
0_Fundamental frequency,15,1.102719764180544,Random Forest
0_Mean diff,16,1.005418650019526,Random Forest
0_LPCC_0,17,0.9192280706418676,Random Forest
0_Slope,18,0.9181865735061157,Random Forest
0_MFCC_0,19,0.8156119160323253,Random Forest
0_Wavelet entropy,20,0.7789409537625501,Random Forest
0_ECDF Percentile_1,21,0.7498743765084541,Random Forest
0_MFCC_8,22,0.7444943928401763,Random Forest
0_MFCC_5,23,0.5397114391126516,Random Forest
0_Spectral decrease,24,0.4342308334525053,Random Forest
0_Median frequency,25,0.3910858942626044,Random Forest
0_MFCC_10,26,0.3661311343236515,Random Forest
0_Median,27,0.335706224771263,Random Forest
0_Max,28,0.3285523754053361,Random Forest
0_Maximum frequency,29,0.2750823361017586,Random Forest
0_LPCC_1,30,0.2454299630879036,Random Forest
0_Zero crossing rate,31,0.1893421763167794,Random Forest
0_Mean,32,0.1890461931094061,Random Forest
0_LPCC_5,33,0.1850035242080534,Random Forest
0_LPCC_6,34,0.1255854407796014,Random Forest
0_MFCC_4,35,0.0973545523412913,Random Forest
0_Spectral positive turning points,36,0.0937536442271899,Random Forest
0_Power bandwidth,37,0.0878692347772419,Random Forest
0_Negative turning points,38,0.0348920436633129,Random Forest
0_Median absolute diff,39,0.0261995700892681,Random Forest
0_Neighbourhood peaks,40,0.0051610369183123,Random Forest
0_Spectral roll-on,41,0.0030194050482163,Random Forest
0_Median diff,42,0.0,Random Forest
0_Maximum frequency,1,145994790.06208208,Bayesian Ridge
0_Median frequency,2,4030959.686404804,Bayesian Ridge
0_Fundamental frequency,3,3633704.395429434,Bayesian Ridge
0_Power bandwidth,4,2132549.50455094,Bayesian Ridge
0_Spectral roll-on,5,1055115.1804442776,Bayesian Ridge
0_MFCC_11,6,1641.6410017791668,Bayesian Ridge
0_MFCC_5,7,1295.5340806355268,Bayesian Ridge
0_MFCC_9,8,1264.482988624791,Bayesian Ridge
0_MFCC_4,9,1172.1381973329578,Bayesian Ridge
0_MFCC_8,10,638.1309714625387,Bayesian Ridge
0_MFCC_0,11,191.81527632346817,Bayesian Ridge
0_MFCC_10,12,109.56126336092942,Bayesian Ridge
0_Absolute energy,13,107.14068478180712,Bayesian Ridge
0_Peak to peak distance,14,8.276523701890106,Bayesian Ridge
0_Autocorrelation,15,6.446992156442664,Bayesian Ridge
0_Spectral decrease,16,6.166806210969145,Bayesian Ridge
0_ECDF Percentile_0,17,3.95545325721443,Bayesian Ridge
0_Spectral positive turning points,18,3.324932493017572,Bayesian Ridge
0_ECDF Percentile_1,19,2.784936323704559,Bayesian Ridge
0_Max,20,2.0542712948632893,Bayesian Ridge
0_Mean,21,1.821465291023838,Bayesian Ridge
0_Zero crossing rate,22,1.51027032848147,Bayesian Ridge
0_Interquartile range,23,1.0653492909521003,Bayesian Ridge
0_Median,24,0.9299750974952942,Bayesian Ridge
0_Negative turning points,25,0.2804170772700732,Bayesian Ridge
0_Spectral variation,26,0.26014289385897,Bayesian Ridge
0_Wavelet absolute mean_27777777.78Hz,27,0.1382377394860015,Bayesian Ridge
0_Entropy,28,0.1244640302264562,Bayesian Ridge
0_Spectral entropy,29,0.1187121147742542,Bayesian Ridge
